Tanggal,Waktu,Tekanan
2018-03-02,19:31:21,2821
2018-03-02,19:33:57,2250
2018-03-02,19:36:28,2352
2018-03-02,19:39:03,2396
2018-03-02,19:41:35,2308
2018-03-02,19:44:11,2293
2018-03-02,19:46:44,2250
2018-03-02,19:49:20,2630
2018-03-02,19:51:51,2264
2018-03-02,19:54:25,2835
2018-03-02,19:56:56,2425
2018-03-02,19:59:34,2542
2018-03-02,20:02:04,2557
2018-03-02,20:04:39,2616
2018-03-02,20:07:12,2235
2018-03-02,20:09:47,2337
2018-03-02,20:12:19,2601
2018-03-02,20:14:53,2264
2018-03-02,20:17:24,2586
2018-03-02,20:19:58,2396
2018-03-02,20:22:31,2586
2018-03-02,20:25:08,2176
2018-03-02,20:27:39,2484
2018-03-02,20:30:16,2293
2018-03-02,20:32:50,2367
2018-03-02,20:35:24,2220
2018-03-02,20:37:59,2308
2018-03-02,20:40:33,2206
2018-03-02,20:43:06,2206
2018-03-02,20:45:41,1825
2018-03-02,20:48:13,2030
2018-03-02,20:50:46,2147
2018-03-02,20:53:18,2513
2018-03-02,20:55:53,2015
2018-03-02,20:58:27,2835
2018-03-02,21:03:33,2015
2018-03-02,21:06:10,1854
2018-03-02,21:08:43,1927
2018-03-02,21:11:18,1634
2018-03-02,21:13:51,1737
2018-03-02,21:16:28,1678
2018-03-02,21:19:00,1766
2018-03-02,21:21:35,1561
2018-03-02,21:24:08,1400
2018-03-02,21:26:46,1429
2018-03-02,21:29:18,1913
2018-03-02,21:31:56,1429
2018-03-02,21:34:27,1737
2018-03-02,21:37:02,1356
2018-03-02,21:39:37,1283
2018-03-02,21:42:11,1078
2018-03-02,21:44:49,1180
2018-03-02,21:47:26,931
2018-03-02,21:49:55,1429
2018-03-02,21:52:28,1019
2018-03-02,21:55:01,873
2018-03-02,21:57:37,990
2018-03-02,22:00:09,2059
2018-03-02,22:02:44,990
2018-03-02,22:05:17,1151
2018-03-02,22:07:52,1180
2018-03-02,22:10:24,1048
2018-03-02,22:13:00,653
2018-03-02,22:15:32,902
2018-03-02,22:18:06,667
2018-03-02,22:20:39,711
2018-03-02,22:23:15,682
2018-03-02,22:25:47,609
2018-03-02,22:28:23,506
2018-03-02,22:30:55,565
2018-03-02,22:33:28,492
2018-03-02,22:36:00,931
2018-03-02,22:38:40,536
2018-03-02,22:41:08,272
2018-03-02,22:43:50,433
2018-03-02,22:46:24,462
2018-03-02,22:48:57,492
2018-03-02,22:51:36,433
2018-03-02,22:54:10,521
2018-03-02,22:56:46,462
2018-03-02,22:59:19,272
2018-03-02,23:02:02,375
2018-03-02,23:04:37,462
2018-03-02,23:07:15,345
2018-03-02,23:09:47,389
2018-03-02,23:12:26,448
2018-03-02,23:14:56,916
2018-03-02,23:17:33,375
2018-03-02,23:20:16,624
2018-03-02,23:22:52,418
2018-03-02,23:25:25,594
2018-03-02,23:28:00,448
2018-03-02,23:30:32,375
2018-03-02,23:33:06,331
2018-03-02,23:35:39,448
2018-03-02,23:40:48,272
2018-03-02,23:46:01,506
2018-03-02,23:48:36,345
2018-03-02,23:51:08,331
2018-03-02,23:53:43,228
2018-03-02,23:56:13,389
2018-03-03,00:01:20,638
2018-03-03,00:03:55,418
2018-03-03,00:06:32,858
2018-03-03,00:09:05,492
2018-03-03,00:11:37,257
2018-03-03,00:14:12,272
2018-03-03,00:16:44,301
2018-03-03,00:19:18,360
2018-03-03,00:21:51,462
2018-03-03,00:24:33,360
2018-03-03,00:27:04,404
2018-03-03,00:29:36,345
2018-03-03,00:32:09,404
2018-03-03,00:34:49,375
2018-03-03,00:37:20,331
2018-03-03,00:39:58,375
2018-03-03,00:42:30,316
2018-03-03,00:45:11,404
2018-03-03,00:47:43,404
2018-03-03,00:50:27,375
2018-03-03,00:53:04,360
2018-03-03,00:55:40,550
2018-03-03,00:58:17,228
2018-03-03,01:00:50,360
2018-03-03,01:03:25,433
2018-03-03,01:06:00,667
2018-03-03,01:08:37,433
2018-03-03,01:11:13,360
2018-03-03,01:13:51,404
2018-03-03,01:16:25,448
2018-03-03,01:19:03,462
2018-03-03,01:21:39,404
2018-03-03,01:24:16,243
2018-03-03,01:26:50,404
2018-03-03,01:29:30,521
2018-03-03,01:32:07,301
2018-03-03,01:34:45,492
2018-03-03,01:37:19,536
2018-03-03,01:39:59,345
2018-03-03,01:42:41,375
2018-03-03,01:45:20,287
2018-03-03,01:48:00,638
2018-03-03,01:50:36,433
2018-03-03,01:53:12,345
2018-03-03,01:55:49,404
2018-03-03,01:58:25,580
2018-03-03,02:01:20,448
2018-03-03,02:04:01,448
2018-03-03,02:06:38,594
2018-03-03,02:09:14,536
2018-03-03,02:11:51,433
2018-03-03,02:14:26,301
2018-03-03,02:17:03,726
2018-03-03,02:19:41,389
2018-03-03,02:22:20,316
2018-03-03,02:24:59,243
2018-03-03,02:27:35,404
2018-03-03,02:30:02,389
2018-03-03,02:32:36,492
2018-03-03,02:35:12,316
2018-03-03,02:38:01,462
2018-03-03,02:40:46,462
2018-03-03,02:43:32,462
2018-03-03,02:46:13,331
2018-03-03,02:48:57,858
2018-03-03,02:51:51,418
2018-03-03,02:54:25,213
2018-03-03,02:57:00,375
2018-03-03,02:59:40,213
2018-03-03,03:02:16,404
2018-03-03,03:05:07,492
2018-03-03,03:07:40,331
2018-03-03,03:10:12,506
2018-03-03,03:12:51,287
2018-03-03,03:15:40,418
2018-03-03,03:18:19,521
2018-03-03,03:23:44,433
2018-03-03,03:26:23,433
2018-03-03,03:28:59,345
2018-03-03,03:31:36,433
2018-03-03,03:34:12,316
2018-03-03,03:36:50,418
2018-03-03,03:39:28,462
2018-03-03,03:42:08,741
2018-03-03,03:44:46,492
2018-03-03,03:47:22,375
2018-03-03,03:50:03,287
2018-03-03,03:52:37,477
2018-03-03,03:55:17,506
2018-03-03,03:57:52,755
2018-03-03,04:00:31,448
2018-03-03,04:03:10,492
2018-03-03,04:05:48,448
2018-03-03,04:11:22,506
2018-03-03,04:14:11,580
2018-03-03,04:17:13,462
2018-03-03,04:20:00,448
2018-03-03,04:27:32,492
2018-03-03,04:30:19,506
2018-03-03,04:32:57,580
2018-03-03,04:35:33,506
2018-03-03,04:38:10,477
2018-03-03,04:40:49,492
2018-03-03,04:43:28,316
2018-03-03,04:46:05,609
2018-03-03,04:48:42,462
2018-03-03,04:51:17,521
2018-03-03,04:54:01,624
2018-03-03,04:56:42,536
2018-03-03,04:59:20,462
2018-03-03,05:03:12,609
2018-03-03,05:06:08,609
2018-03-03,05:08:58,580
2018-03-03,05:11:32,624
2018-03-03,05:14:06,594
2018-03-03,05:16:37,492
2018-03-03,05:19:15,594
2018-03-03,05:24:47,829
2018-03-03,05:27:22,550
2018-03-03,05:32:41,682
2018-03-03,05:35:16,580
2018-03-03,05:37:53,741
2018-03-03,05:40:46,550
2018-03-03,05:43:38,492
2018-03-03,05:46:15,638
2018-03-03,05:49:06,624
2018-03-03,05:51:44,594
2018-03-03,05:54:35,433
2018-03-03,06:02:29,462
2018-03-03,06:05:14,624
2018-03-03,06:07:56,697
2018-03-03,06:10:51,726
2018-03-03,06:13:25,770
2018-03-03,06:21:30,682
2018-03-03,06:24:50,492
2018-03-03,06:27:26,726
2018-03-03,06:36:26,814
2018-03-03,06:39:06,667
2018-03-03,06:41:48,960
2018-03-03,06:44:21,726
2018-03-03,06:49:31,653
2018-03-03,06:52:08,638
2018-03-03,07:03:18,682
2018-03-03,07:14:15,682
2018-03-03,07:17:19,916
2018-03-03,07:20:00,697
2018-03-03,07:22:37,770
2018-03-03,07:25:15,1297
2018-03-03,07:27:57,711
2018-03-03,07:31:06,697
2018-03-03,07:33:46,755
2018-03-03,07:42:02,741
2018-03-03,07:44:44,741
2018-03-03,07:47:24,726
2018-03-03,07:50:07,785
2018-03-03,07:55:31,829
2018-03-03,07:58:27,580
2018-03-03,08:01:09,594
2018-03-03,08:06:40,653
2018-03-03,08:09:20,726
2018-03-03,08:11:54,755
2018-03-03,08:17:28,653
2018-03-03,08:20:01,711
2018-03-03,08:22:39,741
2018-03-03,08:25:18,624
2018-03-03,08:27:49,682
2018-03-03,08:30:25,916
2018-03-03,08:33:00,609
2018-03-03,08:35:35,580
2018-03-03,08:38:09,550
2018-03-03,08:43:51,682
2018-03-03,08:46:34,653
2018-03-03,08:49:08,536
2018-03-03,08:51:45,565
2018-03-03,08:54:20,565
2018-03-03,08:56:59,609
2018-03-03,08:59:33,770
2018-03-03,09:02:07,550
2018-03-03,09:04:44,624
2018-03-03,09:07:25,609
2018-03-03,09:09:57,360
2018-03-03,09:15:17,697
2018-03-03,09:17:58,506
2018-03-03,09:20:35,506
2018-03-03,09:23:15,462
2018-03-03,09:26:20,287
2018-03-03,09:28:55,550
2018-03-03,09:31:49,536
2018-03-03,09:34:43,565
2018-03-03,09:37:18,506
2018-03-03,09:40:03,418
2018-03-03,09:42:39,521
2018-03-03,09:45:21,331
2018-03-03,09:47:57,345
2018-03-03,09:52:57,418
2018-03-03,09:55:28,301
2018-03-03,09:58:14,404
2018-03-03,10:00:55,404
2018-03-03,10:03:35,506
2018-03-03,10:08:44,287
2018-03-03,10:11:17,301
2018-03-03,10:14:10,418
2018-03-03,10:16:48,550
2018-03-03,10:19:23,375
2018-03-03,10:22:00,477
2018-03-03,10:24:34,404
2018-03-03,10:27:11,316
2018-03-03,10:29:49,916
2018-03-03,10:35:05,594
2018-03-03,10:37:44,111
2018-03-03,10:40:20,404
2018-03-03,10:43:01,477
2018-03-03,10:45:42,697
2018-03-03,10:48:20,873
2018-03-03,10:51:03,506
2018-03-03,10:54:00,257
2018-03-03,10:56:36,360
2018-03-03,10:59:17,169
2018-03-03,11:02:01,301
2018-03-03,11:04:43,462
2018-03-03,11:07:17,418
2018-03-03,11:12:36,243
2018-03-03,11:15:17,462
2018-03-03,11:17:57,316
2018-03-03,11:20:35,199
2018-03-03,11:23:12,448
2018-03-03,11:25:54,506
2018-03-03,11:28:31,404
2018-03-03,11:31:07,272
2018-03-03,11:33:43,316
2018-03-03,11:36:18,653
2018-03-03,11:39:03,667
2018-03-03,11:41:36,125
2018-03-03,11:44:12,404
2018-03-03,11:46:49,448
2018-03-03,11:49:27,433
2018-03-03,11:51:59,492
2018-03-03,11:54:48,301
2018-03-03,11:57:31,375
2018-03-03,12:00:05,375
2018-03-03,12:02:44,550
2018-03-03,12:05:24,521
2018-03-03,12:08:14,477
2018-03-03,12:10:58,477
2018-03-03,12:13:31,492
2018-03-03,12:16:42,404
2018-03-03,12:19:22,814
2018-03-03,12:22:03,565
2018-03-03,12:24:49,506
2018-03-03,12:27:30,580
2018-03-03,12:30:26,887
2018-03-03,12:33:26,594
2018-03-03,12:36:04,667
2018-03-03,12:38:44,667
2018-03-03,12:41:20,711
2018-03-03,12:46:44,785
2018-03-03,12:49:20,814
2018-03-03,12:51:56,711
2018-03-03,12:54:32,799
2018-03-03,12:57:11,638
2018-03-03,12:59:45,653
2018-03-03,13:02:24,711
2018-03-03,13:05:01,931
2018-03-03,13:07:39,682
2018-03-03,13:10:14,711
2018-03-03,13:12:53,609
2018-03-03,13:15:30,755
2018-03-03,13:18:09,726
2018-03-03,13:20:46,711
2018-03-03,13:23:20,785
2018-03-03,13:25:56,726
2018-03-03,13:28:34,726
2018-03-03,13:31:09,741
2018-03-03,13:33:47,829
2018-03-03,13:36:25,653
2018-03-03,13:39:03,858
2018-03-03,13:41:45,638
2018-03-03,13:44:23,1063
2018-03-03,13:47:18,755
2018-03-03,13:49:57,1034
2018-03-03,13:52:41,799
2018-03-03,13:55:17,799
2018-03-03,13:58:02,755
2018-03-03,14:00:41,843
2018-03-03,14:03:15,697
2018-03-03,14:08:27,829
2018-03-03,14:11:04,887
2018-03-03,14:13:37,843
2018-03-03,14:19:07,829
2018-03-03,14:21:43,829
2018-03-03,14:24:23,814
2018-03-03,14:27:01,873
2018-03-03,14:29:34,1268
2018-03-03,14:32:11,1048
2018-03-03,14:34:49,726
2018-03-03,14:37:20,755
2018-03-03,14:39:55,1004
2018-03-03,14:42:30,931
2018-03-03,14:45:01,770
2018-03-03,14:47:39,946
2018-03-03,14:50:12,1004
2018-03-03,14:52:51,873
2018-03-03,14:57:58,1034
2018-03-03,15:00:45,697
2018-03-03,15:03:14,697
2018-03-03,15:05:52,946
2018-03-03,15:08:25,1019
2018-03-03,15:11:03,946
2018-03-03,15:13:42,990
2018-03-03,15:16:15,975
2018-03-03,15:18:51,1034
2018-03-03,15:21:22,1034
2018-03-03,15:23:55,1151
2018-03-03,15:26:28,1034
2018-03-03,15:29:03,1400
2018-03-03,15:31:39,1034
2018-03-03,15:34:11,1063
2018-03-03,15:36:47,1107
2018-03-03,15:39:27,1136
2018-03-03,15:41:59,1268
2018-03-03,15:44:36,1356
2018-03-03,15:47:14,1019
2018-03-03,15:49:50,902
2018-03-03,15:52:29,1195
2018-03-03,15:55:10,1488
2018-03-03,15:57:49,1253
2018-03-03,16:00:31,1268
2018-03-03,16:03:09,1136
2018-03-03,16:05:45,1283
2018-03-03,16:08:22,1942
2018-03-03,16:10:58,1283
2018-03-03,16:13:30,1122
2018-03-03,16:16:06,1253
2018-03-03,16:18:43,1166
2018-03-03,16:21:19,1253
2018-03-03,16:23:53,1253
2018-03-03,16:26:30,1283
2018-03-03,16:29:10,1400
2018-03-03,16:31:45,1327
2018-03-03,16:34:22,1429
2018-03-03,16:36:59,1590
2018-03-03,16:39:35,1605
2018-03-03,16:42:14,1371
2018-03-03,16:44:49,1693
2018-03-03,16:47:24,1708
2018-03-03,16:49:58,1429
2018-03-03,16:52:35,1517
2018-03-03,16:55:05,1488
2018-03-03,16:57:40,1385
2018-03-03,17:00:18,2206
2018-03-03,17:02:52,1722
2018-03-03,17:05:26,1473
2018-03-03,17:08:01,1590
2018-03-03,17:11:08,1341
2018-03-03,17:16:18,1473
2018-03-03,17:18:48,1825
2018-03-03,17:21:23,1268
2018-03-03,17:23:57,1898
2018-03-03,17:26:35,1473
2018-03-03,17:29:06,1444
2018-03-03,17:31:41,1327
2018-03-03,17:34:15,1751
2018-03-03,17:36:50,1371
2018-03-03,17:39:24,2103
2018-03-03,17:41:58,1590
2018-03-03,17:44:34,1751
2018-03-03,17:47:24,1678
2018-03-03,17:49:56,1869
2018-03-03,17:52:29,1883
2018-03-03,17:55:05,1781
2018-03-03,17:57:40,1942
2018-03-03,18:00:02,2586
2018-03-03,18:02:39,1986
2018-03-03,18:05:13,1957
2018-03-03,18:07:48,1913
2018-03-03,18:10:22,2176
2018-03-03,18:12:55,1986
2018-03-03,18:15:30,2059
2018-03-03,18:18:04,2528
2018-03-03,18:20:54,2147
2018-03-03,18:23:26,2147
2018-03-03,18:26:00,2616
2018-03-03,18:28:37,2337
2018-03-03,18:31:11,2264
2018-03-03,18:33:52,2469
2018-03-03,18:36:37,2206
2018-03-03,18:39:09,2118
2018-03-03,18:41:44,2132
2018-03-03,18:44:17,2103
2018-03-03,18:46:50,2499
2018-03-03,18:49:29,3055
2018-03-03,18:55:16,2337
2018-03-03,18:57:49,2616
2018-03-03,19:00:22,2264
2018-03-03,19:02:56,2337
2018-03-03,19:05:31,2235
2018-03-03,19:11:17,2440
2018-03-03,19:13:52,2337
2018-03-03,19:16:34,2396
2018-03-03,19:19:16,2337
2018-03-03,19:21:48,2396
2018-03-03,19:24:25,2455
2018-03-03,19:30:17,2352
2018-03-03,19:32:55,2865
2018-03-03,19:38:49,2689
2018-03-03,19:41:21,2367
2018-03-03,19:43:56,2337
2018-03-03,19:46:30,2352
2018-03-03,19:49:04,2367
2018-03-03,19:51:37,2455
2018-03-03,19:54:13,2162
2018-03-03,19:56:48,2162
2018-03-03,19:59:22,3202
2018-03-03,20:01:57,2411
2018-03-03,20:04:31,2367
2018-03-03,20:07:05,2337
2018-03-03,20:09:42,2323
2018-03-03,20:12:16,2308
2018-03-03,20:20:18,2762
2018-03-03,20:22:51,2557
2018-03-03,20:25:23,1957
2018-03-03,20:28:03,2264
2018-03-03,20:30:41,2293
2018-03-03,20:33:14,2337
2018-03-03,20:35:48,2250
2018-03-03,20:38:24,2337
2018-03-03,20:41:08,2748
2018-03-03,20:43:49,2162
2018-03-03,20:49:06,2206
2018-03-03,20:51:39,2206
2018-03-03,20:54:14,2484
2018-03-03,20:56:48,1971
2018-03-03,20:59:21,2118
2018-03-03,21:01:57,2059
2018-03-03,21:04:28,2118
2018-03-03,21:09:35,1810
2018-03-03,21:12:09,2044
2018-03-03,21:14:44,2015
2018-03-03,21:17:16,2030
2018-03-03,21:19:50,2220
2018-03-03,21:22:27,1795
2018-03-03,21:24:59,1810
2018-03-03,21:27:32,1664
2018-03-03,21:30:04,2206
2018-03-03,21:32:49,1751
2018-03-03,21:35:24,1546
2018-03-03,21:37:59,1532
2018-03-03,21:40:33,1781
2018-03-03,21:43:08,1195
2018-03-03,21:48:52,1166
2018-03-03,21:51:23,1092
2018-03-03,21:53:57,1136
2018-03-03,21:56:30,1400
2018-03-03,21:59:04,990
2018-03-03,22:01:39,1078
2018-03-03,22:04:15,1371
2018-03-03,22:06:48,1751
2018-03-03,22:09:23,814
2018-03-03,22:11:53,1678
2018-03-03,22:14:45,770
2018-03-03,22:20:30,829
2018-03-03,22:23:03,814
2018-03-03,22:25:38,711
2018-03-03,22:28:14,711
2018-03-03,22:30:47,667
2018-03-03,22:33:25,536
2018-03-03,22:35:57,726
2018-03-03,22:38:32,609
2018-03-03,22:41:04,770
2018-03-03,22:43:37,946
2018-03-03,22:48:44,624
2018-03-03,22:51:21,624
2018-03-03,22:53:54,624
2018-03-03,22:56:27,960
2018-03-03,22:59:03,667
2018-03-03,23:01:39,697
2018-03-03,23:04:19,638
2018-03-03,23:06:52,770
2018-03-03,23:10:20,492
2018-03-03,23:12:56,536
2018-03-03,23:19:18,975
2018-03-03,23:21:51,755
2018-03-03,23:24:24,565
2018-03-03,23:27:15,316
2018-03-03,23:30:16,389
2018-03-03,23:32:49,843
2018-03-03,23:35:32,521
2018-03-03,23:38:18,506
2018-03-03,23:40:56,609
2018-03-03,23:43:29,448
2018-03-03,23:46:54,448
2018-03-03,23:49:28,389
2018-03-03,23:52:00,331
2018-03-03,23:54:36,448
2018-03-03,23:57:18,506
2018-03-04,00:00:06,477
2018-03-04,00:02:43,345
2018-03-04,00:05:18,536
2018-03-04,00:08:01,536
2018-03-04,00:10:32,492
2018-03-04,00:13:09,770
2018-03-04,00:15:50,375
2018-03-04,00:18:30,433
2018-03-04,00:21:25,580
2018-03-04,00:24:16,360
2018-03-04,00:26:49,243
2018-03-04,00:29:21,375
2018-03-04,00:31:54,448
2018-03-04,00:34:26,448
2018-03-04,00:36:59,82
2018-03-04,00:39:32,184
2018-03-04,00:42:10,770
2018-03-04,00:44:39,506
2018-03-04,00:47:24,360
2018-03-04,00:50:13,506
2018-03-04,00:52:56,287
2018-03-04,00:56:06,272
2018-03-04,00:58:49,418
2018-03-04,01:01:31,448
2018-03-04,01:04:45,287
2018-03-04,01:07:21,594
2018-03-04,01:12:30,331
2018-03-04,01:15:06,184
2018-03-04,01:17:38,418
2018-03-04,01:20:23,375
2018-03-04,01:25:30,389
2018-03-04,01:28:04,404
2018-03-04,01:30:41,389
2018-03-04,01:33:21,389
2018-03-04,01:35:57,316
2018-03-04,01:38:30,433
2018-03-04,01:41:04,726
2018-03-04,01:43:40,389
2018-03-04,01:46:14,770
2018-03-04,01:48:51,521
2018-03-04,01:51:26,418
2018-03-04,01:54:04,389
2018-03-04,01:56:44,389
2018-03-04,01:59:20,155
2018-03-04,02:02:06,433
2018-03-04,02:04:51,404
2018-03-04,02:07:20,492
2018-03-04,02:10:02,272
2018-03-04,02:12:44,418
2018-03-04,02:15:24,345
2018-03-04,02:18:01,375
2018-03-04,02:20:50,257
2018-03-04,02:23:26,316
2018-03-04,02:25:58,389
2018-03-04,02:31:05,448
2018-03-04,02:33:41,331
2018-03-04,02:36:20,375
2018-03-04,02:41:30,272
2018-03-04,02:44:09,213
2018-03-04,02:46:49,1122
2018-03-04,02:49:25,375
2018-03-04,02:52:03,389
2018-03-04,02:54:42,375
2018-03-04,02:57:40,418
2018-03-04,03:00:12,565
2018-03-04,03:02:53,345
2018-03-04,03:05:27,272
2018-03-04,03:08:02,448
2018-03-04,03:10:34,345
2018-03-04,03:15:43,682
2018-03-04,03:18:18,375
2018-03-04,03:21:01,243
2018-03-04,03:23:40,345
2018-03-04,03:26:10,155
2018-03-04,03:28:51,52
2018-03-04,03:31:24,433
2018-03-04,03:34:13,418
2018-03-04,03:36:53,477
2018-03-04,03:39:26,477
2018-03-04,03:42:06,418
2018-03-04,03:44:37,155
2018-03-04,03:47:11,360
2018-03-04,03:49:50,228
2018-03-04,03:52:29,360
2018-03-04,03:54:59,1063
2018-03-04,03:57:37,418
2018-03-04,04:00:21,316
2018-03-04,04:03:05,375
2018-03-04,04:08:21,462
2018-03-04,04:11:00,433
2018-03-04,04:13:38,477
2018-03-04,04:16:15,448
2018-03-04,04:18:48,755
2018-03-04,04:21:26,389
2018-03-04,04:24:02,418
2018-03-04,04:26:40,785
2018-03-04,04:29:19,375
2018-03-04,04:31:56,741
2018-03-04,04:34:30,389
2018-03-04,04:37:07,345
2018-03-04,04:39:39,1166
2018-03-04,04:42:16,345
2018-03-04,04:44:55,448
2018-03-04,04:47:35,404
2018-03-04,04:50:10,360
2018-03-04,04:52:42,536
2018-03-04,04:55:18,418
2018-03-04,04:57:54,653
2018-03-04,05:00:31,521
2018-03-04,05:03:07,814
2018-03-04,05:05:42,462
2018-03-04,05:08:15,462
2018-03-04,05:11:07,404
2018-03-04,05:13:44,682
2018-03-04,05:16:21,609
2018-03-04,05:18:56,448
2018-03-04,05:21:30,506
2018-03-04,05:24:06,301
2018-03-04,05:26:39,462
2018-03-04,05:29:16,829
2018-03-04,05:31:57,448
2018-03-04,05:34:42,404
2018-03-04,05:37:23,272
2018-03-04,05:39:59,360
2018-03-04,05:42:38,375
2018-03-04,05:45:14,448
2018-03-04,05:48:01,433
2018-03-04,05:50:36,916
2018-03-04,05:53:14,829
2018-03-04,05:55:50,741
2018-03-04,05:58:26,301
2018-03-04,06:00:58,404
2018-03-04,06:03:49,418
2018-03-04,06:06:28,492
2018-03-04,06:09:01,462
2018-03-04,06:14:10,433
2018-03-04,06:16:48,448
2018-03-04,06:19:19,155
2018-03-04,06:22:15,257
2018-03-04,06:24:48,492
2018-03-04,06:27:35,1004
2018-03-04,06:30:20,448
2018-03-04,06:33:23,418
2018-03-04,06:36:20,477
2018-03-04,06:38:59,873
2018-03-04,06:41:54,506
2018-03-04,06:44:37,477
2018-03-04,06:47:18,799
2018-03-04,06:49:57,360
2018-03-04,06:52:36,389
2018-03-04,06:57:59,375
2018-03-04,07:01:11,477
2018-03-04,07:03:43,433
2018-03-04,07:06:17,492
2018-03-04,07:08:57,462
2018-03-04,07:11:38,799
2018-03-04,07:14:43,477
2018-03-04,07:17:18,726
2018-03-04,07:19:55,814
2018-03-04,07:22:42,272
2018-03-04,07:25:26,404
2018-03-04,07:28:02,418
2018-03-04,07:30:41,902
2018-03-04,07:33:23,506
2018-03-04,07:35:53,931
2018-03-04,07:38:49,565
2018-03-04,07:41:21,594
2018-03-04,07:43:57,580
2018-03-04,07:46:37,902
2018-03-04,07:49:16,536
2018-03-04,07:51:52,594
2018-03-04,07:54:28,580
2018-03-04,07:57:07,565
2018-03-04,07:59:49,433
2018-03-04,08:02:24,594
2018-03-04,08:04:57,565
2018-03-04,08:07:35,506
2018-03-04,08:10:12,902
2018-03-04,08:12:50,477
2018-03-04,08:15:26,785
2018-03-04,08:18:01,506
2018-03-04,08:23:14,1356
2018-03-04,08:25:48,404
2018-03-04,08:28:27,462
2018-03-04,08:30:58,477
2018-03-04,08:33:38,697
2018-03-04,08:36:20,506
2018-03-04,08:38:57,433
2018-03-04,08:41:32,462
2018-03-04,08:44:05,345
2018-03-04,08:46:46,477
2018-03-04,08:49:39,565
2018-03-04,08:52:22,404
2018-03-04,08:54:54,287
2018-03-04,08:57:37,448
2018-03-04,09:00:22,506
2018-03-04,09:03:18,536
2018-03-04,09:05:55,418
2018-03-04,09:08:37,609
2018-03-04,09:11:14,213
2018-03-04,09:13:54,492
2018-03-04,09:16:35,814
2018-03-04,09:19:26,448
